1292	9754	29
117	1719	35
287	4418	0
936	1985	6
14734	1559	12
32668	5559	11
33587	5496	19
1814	7948	28
151	3060	25
271	2438	35
6893	2447	19
11628	7569	9
26788	702	5
103	2504	4
18357	6589	29
9099	1969	46
1468	7102	34
172	8515	21
484	2830	17
853	9036	7
1171	2011	9
18273	702	62
367	1855	14
154	9499	7
154	8917	5
19847	9892	4
13657	9843	10
833	6744	1
5661	5026	23
5511	60	55
435	3288	40
282	2242	53
109	7810	38
5045	3223	31
489	3888	33
4241	247	4
5279	7258	4
1567	6812	28
2410	9199	33
131	687	4
17955	9950	11
7894	6850	24
35023	6653	2
325	6828	5
2572	6762	7
1335	1924	11
101	4588	19
122	2493	16
35364	9535	67
154	6110	0
1960	9723	41
6228	8064	44
25485	9109	8
101	3000	70
25841	3666	22
109	9786	3
174	6812	6
15648	6976	51
7685	8886	12
1149	3984	13
138	8114	24
415	2559	34
1473	9616	1
21038	817	35
153	6997	1
127	2086	40
2139	5818	4
6645	2459	0
3860	4728	22
1570	877	41
1172	185	1
694	9597	24
118	8207	28
7572	1867	12
158	3985	2
2697	7505	35
445	8486	12
8403	6452	46
4913	6078	9
1056	8306	3
123	6576	2
103	3045	8
5984	6599	7
16787	474	29
3159	9445	0
10635	974	28
63	6048	16
1307	2467	28
655	7213	34
311	3798	5
297	5533	12
6393	3653	12
965	7453	8
102	9071	18
6847	7889	53
992	7015	12
9751	3234	1
615	5957	6
170	4898	4
1185	508	31
2444	5861	27
160	2447	62
101	7924	41
178	2301	17
2636	8344	19
1216	4308	2
1640	9183	4
1269	8728	27
522	2688	44
18051	5876	20
698	7244	12
214	9069	1
18917	7258	1
106	4202	6
5734	1430	6
244	6332	0
134	8360	18
2838	1116	14
26034	6379	28
37336	6584	38
102	2945	14
260	3314	30
1916	7726	2
21459	9885	7
11367	4089	41
777	2066	1
161	9467	7
2630	9717	3
25459	4479	15
109	4068	34
107	7554	13
103	2915	30
10880	6815	1
223	6056	5
12	1077	10
16962	7372	24
35209	7610	7
352	1424	0
103	2694	2
119	2281	28
103	4139	15
291	7169	14
23997	9856	24
250	2485	49
706	8980	20
1418	578	35
104	6183	5
16661	6071	10
655	816	22
101	272	69
9285	1430	3
404	6871	20
122	1122	42
117	207	10
4420	9655	31
23392	6454	34
184	3466	0
117	7596	5
4431	2337	31
679	4057	22
36175	7475	6
19504	240	3
464	5261	11
277	4461	55
29598	9368	6
197	7977	11
554	9129	7
1016	2342	32
123	5335	23
124	8823	11
1127	9239	20
259	5136	2
562	5747	3
169	5710	20
356	4346	50
101	9154	12
9159	1814	2
102	450	21
161	6742	5
9646	7941	35
107	673	0
301	4563	31
215	2415	21
12285	2195	2
213	1935	30
5081	5116	6
6974	9862	21
182	8774	9
106	6800	38
2192	8570	33
402	6074	14
2567	1319	3
16816	9257	16
103	6760	20
29257	6825	90
101	714	21
4191	9925	13
32417	7772	79
439	5082	10
102	1495	83
115	2491	60
1316	5116	7
105	8891	36
2961	7795	0
105	8115	56
3396	1755	124
345	2715	39
3607	1608	25
8446	1386	3
1941	6826	14
113	773	34
5379	4937	27
902	5746	8
31479	1367	43
706	4560	7
176	5939	31
3017	4368	8
595	2800	77
35954	5861	41
101	2986	6
241	371	12
101	7107	18
1924	9494	1
1170	7322	16
575	6093	3
331	5933	35
1507	7937	30
344	7649	12
116	1094	6
2735	8351	55
1545	7217	8
1189	4755	12
1534	9828	6
128	2383	5
2158	829	1
4107	7284	75
106	2851	3
978	3808	10
4339	4010	1
58	3118	10
28002	6117	17
109	5685	17
658	2611	25
2389	3560	1
3210	5071	23
500	8525	6
562	6333	9
110	1939	5
16320	8101	89
153	9652	97
26098	2674	17
5849	6910	108
1827	2402	24
14	5518	38
123	6232	11
35703	2789	8
25095	8696	16
229	926	25
9022	728	2
331	557	46
6910	4690	0
108	5713	23
8691	3176	12
152	1869	32
2489	4812	40
103	1544	10
10213	144	16
726	9937	37
101	1031	6
107	4329	25
34400	1638	4
166	9094	19
112	631	4
101	5801	18
297	9818	14
107	9161	2
5723	2167	15
2874	3148	0
102	7239	23
2188	8291	18
149	5090	1
111	9406	12
57	9624	44
161	9821	8
112	4036	36
1356	6694	9
132	9453	15
114	5151	18
121	1523	8
28957	9068	28
251	7564	9
160	9270	2
148	3343	24
136	7379	11
973	480	1
103	5863	8
113	9628	15
165	1133	47
101	2158	23
4204	3455	8
1711	3805	16
265	9161	8
101	7724	29
10243	1483	26
58	9376	13
620	7000	30
542	3137	28
111	7225	4
583	376	22
2958	2856	17
873	8232	93
1356	3621	21
16302	5753	15
110	966	32
57	3690	21
28761	2707	7
103	8070	15
110	6775	8
1670	7387	5
504	231	18
2065	7631	64
37241	702	46
4533	5805	33
102	3530	11
185	3756	1
8741	3268	25
504	443	53
101	3260	48
106	1608	23
105	8574	33
108	5579	36
121	5987	37
151	6608	26
201	4830	43
285	8286	12
101	4001	1
2355	2898	29
131	5670	15
492	5864	45
2782	3763	9
209	5488	12
212	5577	0
30248	399	17
7973	4562	21
102	4840	18
101	4731	53
179	6037	15
15166	6104	0
1729	6151	68
152	2681	2
114	6832	23
132	8009	15
102	3404	29
1040	6709	13
8130	3377	34
26764	7784	7
149	2093	18
235	8403	75
17663	2965	1
13646	3841	40
37758	39	16
106	229	31
970	2093	12
192	3909	33
8680	4987	8
13667	9377	6
101	6849	23
235	420	28
10074	1887	12
102	3088	58
332	3039	14
103	3945	13
455	6289	7
101	1607	4
621	8573	4
3455	9708	9
865	8268	18
2600	255	22
676	9681	24
2462	7490	1
227	307	24
134	7906	9
17137	6172	134
6345	64	18
14392	4818	8
7035	3560	15
105	654	21
101	5231	6
1974	2952	9
13821	3867	0
70	2714	25
1679	7923	21
181	7243	0
102	8838	15
28631	6068	20
446	4276	61
922	6406	10
199	9934	101
870	3090	3
4083	2181	29
5903	8239	45
1061	1463	22
625	9403	5
174	4443	14
157	88	4
1549	9938	12
28178	5554	6
4010	4268	0
451	6390	45
63	8288	20
3510	2843	18
127	993	32
36182	2365	70
214	5293	5
5931	4780	24
401	3155	0
29769	2036	9
25653	3882	17
1497	3360	42
2674	7532	20
122	6450	9
151	5879	13
14209	7265	62
2454	1655	24
108	1170	13
563	6959	38
610	41	14
709	3193	2
104	126	36
144	1923	0
103	7368	9
138	852	16
265	9481	14
16202	9942	67
29707	1420	18
2399	6652	20
408	9123	35
1098	1473	26
13041	704	3
115	5354	11
8308	9556	11
201	8071	7
175	1616	18
212	9412	23
6897	1918	3
1386	5773	45
106	813	15
170	8007	20
146	798	41
13	7134	35
1825	6260	8
575	3563	13
523	9719	24
102	4383	47
6796	6642	9
103	9295	1
119	9760	31
292	8992	3
58	8573	58
271	6409	58
1253	2887	30
106	7350	45
133	9763	7
4874	8889	57
5500	2906	2
3330	970	12
966	7840	5
950	3552	10
197	3340	28
5927	4972	11
6227	9653	14
105	26	34
135	4063	38
3251	397	32
216	2722	12
101	1131	28
5252	3357	57
5924	2114	39
122	2973	9
107	4448	31
106	3622	0
165	9115	9
103	8504	89
137	8980	11
3655	2111	8
959	9724	0
569	3518	22
592	703	34
136	766	2
227	934	59
1120	3269	0
1464	6402	15
5898	9986	28
1018	2203	5
2189	2051	4
36754	577	27
4672	6078	1
4228	5706	17
339	2637	9
32376	1772	24
3829	4206	1
9165	128	14
784	1566	118
321	8623	1
15568	8749	21
9145	1323	20
667	7914	0
8162	8340	12
123	9658	27
104	6893	16
66	5510	19
37864	8740	7
9110	1008	39
243	7013	66
210	6059	2
106	3909	10
550	6329	30
1165	2677	17
409	9846	8
247	4603	26
112	4566	0
596	1380	5
7833	2707	6
216	1074	36
3302	2987	11
34722	9439	6
391	2923	0
470	1382	2
3319	5381	105
505	6631	29
1100	2235	34
1513	414	21
2961	2969	1
101	2810	32
3215	3365	1
1112	634	3
2212	5360	3
120	401	28
63	2191	28
18671	7373	4
654	7922	6
901	7889	45
17810	1882	20
8136	7940	24
705	7511	7
108	5900	11
133	1337	16
317	7593	1
102	5003	55
101	6620	9
5632	3004	23
102	3853	36
176	2127	11
5932	5978	8
104	2671	51
5970	1479	36
126	4187	67
4099	2586	2
143	2460	25
959	3682	12
102	1173	26
3052	6760	12
421	6914	16
108	9060	4
12161	94	35
101	9877	3
27001	7110	4
916	3907	23
101	3551	21
114	5153	4
408	2913	105
166	8740	135
229	1705	13
680	6024	4
505	9075	15
37454	9793	6
4791	3038	6
102	8561	29
118	4571	4
64	1381	0
115	3604	30
567	6212	0
101	5388	35
2208	5852	3
16	430	2
774	9108	30
3077	7635	26
4331	319	70
1727	1928	18
272	9025	1
113	2117	7
124	935	9
484	4106	77
109	852	60
32415	6168	8
6979	8821	15
102	7423	23
747	5189	2
3143	3368	21
101	5800	41
123	7180	21
3100	5776	30
274	2329	42
132	5207	8
1681	6639	22
2969	9012	3
153	6338	8
108	6337	16
2654	6887	16
126	8047	0
101	7472	23
31158	798	46
103	8759	7
852	1080	5
1438	9729	16
37827	4933	17
4020	679	14
114	9984	11
992	1849	4
270	1619	4
20992	5072	3
198	4874	50
64	5389	0
147	1367	5
4924	7421	0
8604	4518	16
177	9138	33
103	1591	8
3433	5356	26
682	4563	14
400	12	27
116	1639	36
441	7019	9
101	2354	31
5824	7591	25
16540	6906	27
3624	7131	29
1509	4196	10
3410	2157	50
2045	9531	10
103	2080	34
4339	7935	6
23645	3847	24
111	5067	29
354	8084	33
108	6556	35
154	5641	11
2698	3122	1
316	2311	3
108	2217	16
169	8049	30
4593	410	5
7972	5824	17
233	5116	18
163	2448	58
124	5696	29
6761	9867	57
131	2137	10
1837	5734	14
58	7271	73
58	8717	42
110	4812	17
224	1006	92
19182	2324	15
1154	7066	8
292	478	28
148	8273	18
5128	4109	46
298	1747	34
2234	6532	39
16674	5007	4
328	9002	11
1150	1983	2
4096	3766	1
35682	5999	8
159	7402	14
120	5432	64
225	3726	15
227	110	4
37603	8851	43
330	2408	2
64	5846	68
103	2079	15
27681	7634	40
450	4952	25
24687	7642	33
5616	500	11
133	7167	1
11383	9311	14
102	6927	44
2451	9151	55
19876	308	14
2058	9755	50
413	4881	15
15404	6722	0
2764	3093	32
173	7271	31
2010	3841	65
291	1652	24
104	3928	8
2066	5983	7
205	2447	101
6991	2917	19
434	2806	16
101	2810	15
114	3806	42
9429	5067	4
3954	762	22
804	2273	14
595	3442	2
170	8240	8
5947	3166	12
115	3128	6
29586	4716	7
210	8087	25
266	8861	28
1144	8808	23
405	5491	51
118	1461	22
2002	2570	5
304	9499	3
134	5325	39
57	8315	13
101	5181	10
3819	8199	11
105	6548	8
4703	9718	27
133	5214	0
3358	1639	43
332	6208	28
11858	1465	50
101	4874	80
3597	8504	15
143	5082	12
33983	8405	16
981	9768	36
3436	4642	27
170	3856	22
106	8861	22
16030	1955	20
943	5901	2
1003	1252	18
101	3310	60
5690	318	23
970	5041	7
237	1195	42
118	2105	27
13900	2338	4
143	9937	9
113	8476	36
102	3197	27
101	6985	42
122	4087	46
111	8142	22
119	5786	24
964	1539	8
402	8387	30
2123	173	4
10910	7444	19
182	8982	0
198	7186	8
129	4596	27
224	3697	5
772	9918	8
2566	6293	31
13088	6234	12
227	487	2
880	4106	48
138	6465	29
10850	4640	6
126	5860	11
27060	7082	1
27894	7579	70
8021	3703	11
1350	140	36
248	4798	0
377	496	9
1900	6906	24
312	1440	5
8458	5536	52
116	954	19
181	5361	13
4770	7753	5
836	7438	5
2170	3178	19
706	7849	29
169	7878	33
4203	422	5
115	1950	1
3654	934	25
133	9882	19
9408	4360	5
107	5207	11
2631	2464	4
110	5835	23
57	5268	0
104	8165	41
151	2987	0
2456	9260	5
800	421	6
37346	2976	8
14839	4825	47
6065	9708	1
940	2166	11
438	3246	2
125	7179	26
31641	6114	5
299	4213	35
104	8213	24
966	7062	5
106	3742	0
101	1130	39
110	8867	24
3932	7653	25
101	5306	8
993	569	14
1177	9561	3
1423	3910	5
120	9093	15
1555	3851	13
12949	3298	26
630	7579	24
483	944	1
3743	654	2
663	3366	18
22939	3024	4
493	5856	30
468	1424	24
2316	3869	1
1887	3934	9
174	1441	101
105	1719	5
423	4806	21
464	3603	5
101	2811	27
1233	7856	20
148	5518	34
109	7331	4
556	4658	17
419	1812	8
58	3226	11
1476	1	3
132	6449	9
253	6202	4
3412	3711	26
123	6486	32
105	5279	7
650	2794	3
211	8464	7
101	6454	5
8688	9919	22
1893	9005	11
3036	2279	0
145	2716	5
183	6451	26
1187	8035	12
109	8972	3
813	6644	12
101	2368	68
101	1519	32
2276	2459	23
102	4827	17
743	6753	51
472	8621	137
721	3898	28
518	1149	18
2585	4298	0
125	8666	38
63	7479	17
101	1203	7
428	2812	10
108	3501	7
970	7202	62
101	3986	2
1860	2237	12
37490	2895	5
1053	1407	11
101	8203	39
1475	926	57
1236	5652	9
1190	571	4
4450	8280	28
127	4399	0
327	8524	20
1274	5889	15
107	9356	44
30502	7768	1
13388	961	29
6426	3266	21
35005	9672	5
1011	1846	99
15161	3172	13
16503	3351	22
105	1617	8
808	926	30
155	7466	8
191	5485	7
117	3634	3
101	5212	5
235	7861	6
29429	3023	50
101	542	15
102	2121	49
144	9810	22
7144	7557	32
2391	5923	35
4603	7887	14
1003	7407	16
2195	4929	23
116	285	8
2834	8235	2
113	4701	48
124	9399	34
346	8598	12
166	7527	92
3784	6374	0
104	8435	21
11577	9616	38
2193	1041	23
377	8144	21
8914	1302	13
215	2365	25
113	8514	6
987	2003	72
222	1253	71
113	7044	24
9752	8343	29
673	3551	67
195	598	37
102	7446	10
1162	5006	17
2447	4714	35
4663	9783	30
24261	91	107
35245	6725	3
3798	7583	22
6403	7595	30
257	4199	8
4774	8887	18
824	392	86
424	6990	12
120	6392	47
4932	4285	40
147	7699	21
170	4366	51
7801	1272	10
360	9607	32
1581	9029	16
2773	2718	2
362	6784	48
168	5909	19
21486	1699	20
101	443	17
476	6055	6
277	3328	19
104	7774	23
101	4238	34
876	3522	7
14245	3012	2
2133	5074	24
783	1447	21
2679	3702	2
134	8115	20
2020	2443	9
58	9590	18
102	8144	30
8792	9552	77
519	6970	25
158	6507	8
329	360	9
290	6611	5
692	6872	42
176	9790	39
6308	2922	32
108	7997	42
420	4619	16
376	5715	2
6999	5174	3
2107	2563	24
4439	4494	26
5862	2748	43
10116	1879	30
462	9975	3
120	43	25
1027	7923	2
103	6559	6
21351	8932	55
125	8055	36
250	1234	11
1420	7491	1
106	3079	34
664	9633	29
119	1829	60
21	4440	17
329	3785	8
102	4209	31
956	8735	0
6043	6701	39
3226	2580	24
1776	8799	24
105	3198	9
103	6288	22
11596	8552	0
28620	7205	4
1126	9552	84
101	7505	24
133	4152	9
124	1964	14
411	5775	0
107	5340	8
1807	1027	7
203	6014	5
879	1617	10
203	7263	0
1360	3380	23
115	6610	7
767	2124	5
3043	9633	54
128	8673	85
198	4662	14
2130	3254	7
108	3235	3
5224	1219	15
101	1469	3
13915	1546	9
2714	5835	61
1346	7525	11
103	5694	7
299	2016	13
101	3518	26
35092	2121	47
205	6444	5
350	4999	9
6222	9826	26
1846	2524	9
272	7434	14
995	8882	11
7516	8596	30
1212	9080	4
3026	7404	64
2838	2408	3
1322	9109	13
1923	9000	1
102	6707	16
179	5025	10
185	8062	4
198	3214	69
112	6094	29
1073	8554	1
176	5288	23
2329	1130	13
126	3488	27
101	784	11
463	1928	72
119	3706	2
147	8877	34
170	8990	21
29070	8441	44
102	8884	24
249	4466	13
117	5325	45
173	8875	18
18310	3525	9
7357	5450	26
115	5563	22
16	3494	28
102	5496	29
246	609	1
70	6542	8
101	4316	1
104	8169	40
3216	3288	33
2608	8703	1
3453	2374	4
1412	9902	35
146	182	13
101	7165	4
174	9445	30
22760	8717	29
119	1819	5
1467	9857	32
19389	4276	34
102	3184	14
1589	5533	4
3500	6896	22
413	764	8
118	752	23
13998	1904	17
1362	9748	0
1245	3855	7
102	7127	24
106	7354	3
203	4726	19
3675	5155	18
582	4076	12
5490	9546	48
147	8969	73
1186	2667	29
30954	9655	20
1912	5345	4
262	5614	7
267	2964	26
101	5302	9
390	1427	0
131	1868	37
708	3714	18
106	2396	3
1526	8634	45
872	2528	14
1979	3190	36
307	7163	9
1768	2080	7
109	5449	0
9143	8159	27
2503	1771	9
763	7432	8
1361	7880	35
8998	6332	6
234	8287	22
36978	4178	79
802	4333	3
149	8925	1
101	9843	14
101	8637	12
129	243	16
14008	7081	10
146	7350	8
103	5040	7
115	8685	32
26465	7674	61
111	5432	55
5212	9634	15
155	9955	6
2046	1464	19
2719	7522	41
352	9597	42
132	465	19
20589	4556	49
106	2522	21
517	3802	2
3118	5463	23
175	7467	0
63	3304	46
134	2330	6
1870	2612	11
470	9106	14
133	5203	21
255	5088	33
2459	797	2
147	2181	42
117	852	2
785	8621	21
101	1113	11
458	3826	48
5661	1232	15
4958	2185	36
37720	3894	27
150	7764	7
101	9687	4
5043	3805	32
654	5651	86
1890	1008	56
163	6054	13
101	603	19
2920	5978	0
380	5225	6
668	8538	11
105	760	10
3268	4538	70
64	2207	61
15486	8312	11
102	7758	39
345	4126	23
108	2885	19
197	8071	32
64	2426	33
2080	1062	1
153	5669	4
113	8283	61
192	2116	7
576	308	19
332	4184	59
101	6670	51
819	8294	3
15740	5258	35
229	3399	3
1522	730	19
125	8708	29
821	3848	7
580	6153	9
283	7656	3
179	9631	44
1812	1874	21
472	4785	16
2962	7814	0
5451	6582	32
63	6558	19
110	7340	31
1019	1779	56
310	914	30
3150	7178	31
3191	1469	24
23066	4756	3
795	4681	60
2984	2950	4
58	6502	33
9	6656	28
146	2559	24
598	8595	12
113	3908	14
2287	217	49
628	625	5
365	644	30
159	7495	27
3096	8852	3
5545	560	13
15794	922	22
25248	4124	11
227	3372	22
2243	3309	6
101	7679	28
105	3280	13
14	7334	19
626	6519	14
1546	7180	4
8562	6260	28
101	8466	28
